run_id,block,arm,cycle_id,requested_min,effective_min,pred_demand,start_cpu,candidate_mask,misfit,selected_cpu,first_run_cpu,wake_latency_us,initial_junction_c,peak_junction_c
s2b-r01,1,A,s2b-r01-282,0,0,159,0,16,0,4,4,56.0,44.8,50.5
s2b-r01,1,A,s2b-r01-283,0,0,77,0,16,0,4,4,27.0,44.8,50.5
s2b-r01,1,A,s2b-r01-284,0,0,151,0,32,0,4,4,65.0,44.8,50.5
s2b-r01,1,A,s2b-r01-285,0,0,94,0,16,0,4,4,107.0,44.8,50.5
s2b-r01,1,A,s2b-r01-286,0,0,104,0,1,0,0,0,92.0,44.8,50.5
s2b-r01,1,A,s2b-r01-287,0,0,3,0,32,0,5,5,50.0,44.8,50.5
s2b-r01,1,A,s2b-r01-288,0,0,153,0,32,0,5,5,23.0,44.8,50.5
s2b-r01,1,A,s2b-r01-289,0,0,153,0,8,0,3,3,29.0,44.8,50.5
s2b-r01,1,A,s2b-r01-290,0,0,62,0,8,0,3,3,44.0,44.8,50.5
s2b-r01,1,A,s2b-r01-291,0,0,148,0,8,0,3,3,72.0,44.8,50.5
s2b-r01,1,A,s2b-r01-292,0,0,148,0,8,0,3,3,30.0,44.8,50.5
s2b-r01,1,A,s2b-r01-293,0,0,116,0,1,0,0,0,76.0,44.8,50.5
s2b-r01,1,A,s2b-r01-294,0,0,96,0,1,0,0,0,154.0,44.8,50.5
s2b-r01,1,A,s2b-r01-295,0,0,60,0,16,0,4,4,149.0,44.8,50.5
s2b-r01,1,A,s2b-r01-296,0,0,93,0,2,0,1,1,58.0,44.8,50.5
s2b-r01,1,A,s2b-r01-297,0,0,153,0,32,0,5,5,102.0,44.8,50.5
s2b-r01,1,A,s2b-r01-298,0,0,93,0,2,0,1,1,40.0,44.8,50.5
s2b-r01,1,A,s2b-r01-299,0,0,76,0,1,0,0,0,61.0,44.8,50.5
s2b-r01,1,A,s2b-r01-300,0,0,107,0,1,0,0,0,34.0,44.8,50.5
s2b-r01,1,A,s2b-r01-301,0,0,156,0,1,0,0,0,24.0,44.8,50.5
s2b-r01,1,A,s2b-r01-302,0,0,156,0,1,0,0,0,27.0,44.8,50.5
s2b-r01,1,A,s2b-r01-303,0,0,109,0,2,0,1,1,57.0,44.8,50.5
s2b-r01,1,A,s2b-r01-304,0,0,126,0,16,0,1,4,82.0,44.8,50.5
s2b-r01,1,A,s2b-r01-305,0,0,151,0,16,0,4,4,36.0,44.8,50.5
s2b-r01,1,A,s2b-r01-306,0,0,148,0,32,0,5,5,47.0,44.8,50.5
s2b-r01,1,A,s2b-r01-307,0,0,105,0,32,0,5,5,38.0,44.8,50.5
s2b-r01,1,A,s2b-r01-308,0,0,105,0,2,0,1,1,37.0,44.8,50.5
s2b-r01,1,A,s2b-r01-309,0,0,18,0,2,0,1,1,40.0,44.8,50.5
s2b-r01,1,A,s2b-r01-310,0,0,38,0,2,0,1,1,20.0,44.8,50.5
s2b-r01,1,A,s2b-r01-311,0,0,152,0,16,0,4,4,35.0,44.8,50.5
s2b-r01,1,A,s2b-r01-312,0,0,131,0,16,0,4,4,29.0,44.8,50.5
s2b-r01,1,A,s2b-r01-313,0,0,21,0,2,0,1,1,89.0,44.8,50.5
s2b-r01,1,A,s2b-r01-314,0,0,71,0,16,0,4,4,65.0,44.8,50.5
s2b-r01,1,A,s2b-r01-315,0,0,113,0,2,0,4,1,137.0,44.8,50.5
s2b-r01,1,A,s2b-r01-316,0,0,152,0,8,0,3,3,53.0,44.8,50.5
s2b-r01,1,A,s2b-r01-317,0,0,89,0,8,0,3,3,77.0,44.8,50.5
s2b-r01,1,A,s2b-r01-318,0,0,61,0,1,0,0,0,34.0,44.8,50.5
s2b-r01,1,A,s2b-r01-319,0,0,152,0,1,0,0,0,16.0,44.8,50.5
s2b-r01,1,A,s2b-r01-320,0,0,111,0,1,0,0,0,32.0,44.8,50.5
s2b-r01,1,A,s2b-r01-321,0,0,102,0,16,0,4,4,42.0,44.8,50.5
s2b-r01,1,A,s2b-r01-322,0,0,121,0,16,0,4,4,47.0,44.8,50.5
s2b-r01,1,A,s2b-r01-323,0,0,149,0,1,0,0,0,42.0,44.8,50.5
s2b-r01,1,A,s2b-r01-324,0,0,160,0,1,0,0,0,27.0,44.8,50.5
s2b-r01,1,A,s2b-r01-325,0,0,145,0,16,0,4,4,55.0,44.8,50.5
s2b-r01,1,A,s2b-r01-326,0,0,145,0,16,0,4,4,27.0,44.8,50.5
s2b-r01,1,A,s2b-r01-327,0,0,151,0,16,0,4,4,52.0,44.8,50.5
s2b-r01,1,A,s2b-r01-328,0,0,80,0,16,0,4,4,58.0,44.8,50.5
s2b-r01,1,A,s2b-r01-329,0,0,150,0,16,0,4,4,29.0,44.8,50.5
s2b-r01,1,A,s2b-r01-330,0,0,154,0,16,0,4,4,64.0,44.8,50.5
s2b-r01,1,A,s2b-r01-331,0,0,112,0,16,0,4,4,88.0,44.8,50.5
s2b-r01,1,A,s2b-r01-332,0,0,143,0,1,0,4,5,58.0,44.8,50.5
s2b-r01,1,A,s2b-r01-333,0,0,110,0,32,0,5,5,42.0,44.8,50.5
s2b-r01,1,A,s2b-r01-334,0,0,150,0,32,0,5,5,79.0,44.8,50.5
s2b-r01,1,A,s2b-r01-335,0,0,8,0,2,0,5,1,101.0,44.8,50.5
s2b-r01,1,A,s2b-r01-336,0,0,28,0,2,0,1,1,100.0,44.8,50.5
s2b-r01,1,A,s2b-r01-337,0,0,80,0,2,0,1,1,50.0,44.8,50.5
s2b-r01,1,A,s2b-r01-338,0,0,149,0,1,0,0,0,50.0,44.8,50.5
s2b-r01,1,A,s2b-r01-339,0,0,167,0,1,0,0,0,22.0,44.8,50.5
s2b-r01,1,A,s2b-r01-340,0,0,114,0,2,0,0,5,205.0,44.8,50.5
s2b-r01,1,A,s2b-r01-341,0,0,114,0,32,0,5,5,65.0,44.8,50.5
s2b-r01,1,A,s2b-r01-342,0,0,114,0,32,0,5,5,34.0,44.8,50.5
s2b-r01,1,A,s2b-r01-343,0,0,114,0,2,0,1,1,33.0,44.8,50.5
s2b-r01,1,A,s2b-r01-344,0,0,52,0,2,0,1,1,16.0,44.8,50.5
s2b-r01,1,A,s2b-r01-345,0,0,155,0,2,0,1,1,15.0,44.8,50.5
s2b-r01,1,A,s2b-r01-346,0,0,152,0,2,0,1,1,1184.0,44.8,50.5
s2b-r01,1,A,s2b-r01-347,0,0,73,0,4,0,2,2,22.0,44.8,50.5
s2b-r01,1,A,s2b-r01-348,0,0,152,0,4,0,2,2,50.0,44.8,50.5
s2b-r01,1,A,s2b-r01-349,0,0,120,0,4,0,2,2,109.0,44.8,50.5
s2b-r01,1,A,s2b-r01-350,0,0,120,0,8,0,3,3,85.0,44.8,50.5
s2b-r01,1,A,s2b-r01-351,0,0,120,0,1,0,0,0,18.0,44.8,50.5
s2b-r01,1,A,s2b-r01-352,0,0,152,0,1,0,0,0,21.0,44.8,50.5
s2b-r01,1,A,s2b-r01-353,0,0,155,0,1,0,0,0,22.0,44.8,50.5
s2b-r01,1,A,s2b-r01-354,0,0,126,0,16,0,4,4,55.0,44.8,50.5
s2b-r01,1,A,s2b-r01-355,0,0,152,0,32,0,5,5,42.0,44.8,50.5
s2b-r01,1,A,s2b-r01-356,0,0,161,0,1,0,0,0,47.0,44.8,50.5
s2b-r01,1,A,s2b-r01-357,0,0,165,0,16,0,4,4,103.0,44.8,50.5
s2b-r01,1,A,s2b-r01-358,0,0,109,0,2,0,1,1,55.0,44.8,50.5
s2b-r01,1,A,s2b-r01-359,0,0,77,0,2,0,1,1,74.0,44.8,50.5
s2b-r01,1,A,s2b-r01-360,0,0,77,0,2,0,1,1,69.0,44.8,50.5
s2b-r01,1,A,s2b-r01-361,0,0,12,0,32,0,5,5,28.0,44.8,50.5
s2b-r01,1,A,s2b-r01-362,0,0,160,0,1,0,0,0,34.0,44.8,50.5
s2b-r01,1,A,s2b-r01-363,0,0,160,0,16,0,4,4,25.0,44.8,50.5
s2b-r01,1,A,s2b-r01-364,0,0,160,0,16,0,4,4,108.0,44.8,50.5
s2b-r01,1,A,s2b-r01-365,0,0,117,0,16,0,4,4,48.0,44.8,50.5
s2b-r01,1,A,s2b-r01-366,0,0,117,0,16,0,4,4,58.0,44.8,50.5
s2b-r01,1,A,s2b-r01-367,0,0,42,0,16,0,4,4,100.0,44.8,50.5
s2b-r01,1,A,s2b-r01-368,0,0,82,0,1,0,0,0,104.0,44.8,50.5
s2b-r01,1,A,s2b-r01-369,0,0,31,0,32,0,5,5,109.0,44.8,50.5
s2b-r01,1,A,s2b-r01-370,0,0,91,0,2,0,0,1,110.0,44.8,50.5
s2b-r01,1,A,s2b-r01-371,0,0,5,0,16,0,4,4,77.0,44.8,50.5
s2b-r01,1,A,s2b-r01-372,0,0,33,0,16,0,4,4,19.0,44.8,50.5
s2b-r01,1,A,s2b-r01-373,0,0,152,0,32,0,5,5,30.0,44.8,50.5
s2b-r01,1,A,s2b-r01-374,0,0,102,0,32,0,5,5,36.0,44.8,50.5
s2b-r01,1,A,s2b-r01-375,0,0,148,0,32,0,5,5,101.0,44.8,50.5
s2b-r01,1,A,s2b-r01-376,0,0,102,0,32,0,5,5,66.0,44.8,50.5
s2b-r01,1,A,s2b-r01-377,0,0,90,0,32,0,5,5,45.0,44.8,50.5
s2b-r01,1,A,s2b-r01-378,0,0,90,0,32,0,5,5,62.0,44.8,50.5
s2b-r01,1,A,s2b-r01-379,0,0,55,0,2,0,1,1,61.0,44.8,50.5
s2b-r01,1,A,s2b-r01-380,0,0,112,0,2,0,1,1,27.0,44.8,50.5
s2b-r01,1,A,s2b-r01-381,0,0,172,0,16,0,4,4,40.0,44.8,50.5
s2b-r01,1,A,s2b-r01-382,0,0,146,0,16,0,4,4,34.0,44.8,50.5
s2b-r01,1,A,s2b-r01-383,0,0,150,0,32,0,5,5,101.0,44.8,50.5
s2b-r01,1,A,s2b-r01-384,0,0,149,0,32,0,5,5,69.0,44.8,50.5
s2b-r01,1,A,s2b-r01-385,0,0,154,0,32,0,5,5,63.0,44.8,50.5
s2b-r01,1,A,s2b-r01-386,0,0,125,0,2,0,1,1,93.0,44.8,50.5
s2b-r01,1,A,s2b-r01-387,0,0,125,0,32,0,5,5,289.0,44.8,50.5
s2b-r01,1,A,s2b-r01-388,0,0,149,0,2,0,1,1,40.0,44.8,50.5
s2b-r01,1,A,s2b-r01-389,0,0,75,0,2,0,1,1,59.0,44.8,50.5
s2b-r01,1,A,s2b-r01-390,0,0,101,0,32,0,5,5,43.0,44.8,50.5
s2b-r01,1,A,s2b-r01-391,0,0,174,0,2,0,1,1,40.0,44.8,50.5
s2b-r01,1,A,s2b-r01-392,0,0,174,0,16,0,4,4,27.0,44.8,50.5
s2b-r01,1,A,s2b-r01-393,0,0,174,0,16,0,4,4,42.0,44.8,50.5
s2b-r01,1,A,s2b-r01-394,0,0,174,0,16,0,4,4,56.0,44.8,50.5
s2b-r01,1,A,s2b-r01-395,0,0,19,0,32,0,5,5,33.0,44.8,50.5
s2b-r01,1,A,s2b-r01-396,0,0,177,0,16,0,4,4,51.0,44.8,50.5
s2b-r01,1,A,s2b-r01-397,0,0,5,0,16,0,4,4,45.0,44.8,50.5
s2b-r01,1,A,s2b-r01-398,0,0,28,0,1,0,0,0,159.0,44.8,50.5
s2b-r01,1,A,s2b-r01-399,0,0,90,0,32,0,5,5,40.0,44.8,50.5
s2b-r01,1,A,s2b-r01-400,0,0,113,0,32,0,5,5,44.0,44.8,50.5
s2b-r01,1,A,s2b-r01-401,0,0,56,0,32,0,5,5,70.0,44.8,50.5
s2b-r01,1,A,s2b-r01-402,0,0,154,0,16,0,4,4,37.0,44.8,50.5
s2b-r01,1,A,s2b-r01-403,0,0,154,0,16,0,4,4,18.0,44.8,50.5
s2b-r01,1,A,s2b-r01-404,0,0,109,0,16,0,4,4,27.0,44.8,50.5
s2b-r01,1,A,s2b-r01-405,0,0,11,0,16,0,4,4,109.0,44.8,50.5
s2b-r01,1,A,s2b-r01-406,0,0,64,0,16,0,4,4,114.0,44.8,50.5
s2b-r01,1,A,s2b-r01-407,0,0,7,0,16,0,4,4,77.0,44.8,50.5
s2b-r01,1,A,s2b-r01-408,0,0,32,0,16,0,4,4,29.0,44.8,50.5
s2b-r01,1,A,s2b-r01-409,0,0,167,0,2,0,1,1,106.0,44.8,50.5
s2b-r01,1,A,s2b-r01-410,0,0,35,0,2,0,1,1,46.0,44.8,50.5
s2b-r01,1,A,s2b-r01-411,0,0,35,0,32,0,5,5,111.0,44.8,50.5
s2b-r01,1,A,s2b-r01-412,0,0,63,0,16,0,4,4,91.0,44.8,50.5
s2b-r01,1,A,s2b-r01-413,0,0,117,0,16,0,4,4,21.0,44.8,50.5
s2b-r01,1,A,s2b-r01-414,0,0,149,0,16,0,4,5,123.0,44.8,50.5
s2b-r01,1,A,s2b-r01-415,0,0,152,0,1,0,0,0,52.0,44.8,50.5
s2b-r01,1,A,s2b-r01-416,0,0,117,0,1,0,0,0,91.0,44.8,50.5
s2b-r01,1,A,s2b-r01-417,0,0,117,0,2,0,1,1,55.0,44.8,50.5
s2b-r01,1,A,s2b-r01-418,0,0,117,0,2,0,1,1,50.0,44.8,50.5
s2b-r01,1,A,s2b-r01-419,0,0,101,0,2,0,1,1,102.0,44.8,50.5
s2b-r01,1,A,s2b-r01-420,0,0,101,0,2,0,1,1,104.0,44.8,50.5
s2b-r01,1,A,s2b-r01-421,0,0,124,0,2,0,1,1,102.0,44.8,50.5
s2b-r01,1,A,s2b-r01-422,0,0,124,0,16,0,4,4,80.0,44.8,50.5
s2b-r01,1,A,s2b-r01-423,0,0,148,0,16,0,4,4,16.0,44.8,50.5
s2b-r01,1,A,s2b-r01-424,0,0,156,0,32,0,5,5,88.0,44.8,50.5
s2b-r01,1,A,s2b-r01-425,0,0,120,0,2,0,1,1,38.0,44.8,50.5
s2b-r01,1,A,s2b-r01-426,0,0,47,0,2,0,1,1,37.0,44.8,50.5
s2b-r01,1,A,s2b-r01-427,0,0,3,0,2,0,1,1,103.0,44.8,50.5
s2b-r01,1,A,s2b-r01-428,0,0,77,0,2,0,1,1,88.0,44.8,50.5
s2b-r01,1,A,s2b-r01-429,0,0,125,0,2,0,1,1,76.0,44.8,50.5
s2b-r01,1,A,s2b-r01-430,0,0,125,0,2,0,1,1,100.0,44.8,50.5
s2b-r01,1,A,s2b-r01-431,0,0,101,0,1,0,0,0,39.0,44.8,50.5
s2b-r01,1,A,s2b-r01-432,0,0,174,0,1,0,0,0,32.0,44.8,50.5
s2b-r01,1,A,s2b-r01-433,0,0,108,0,1,0,0,0,14.0,44.8,50.5
s2b-r01,1,A,s2b-r01-434,0,0,174,0,1,0,0,0,13.0,44.8,50.5
s2b-r01,1,A,s2b-r01-435,0,0,119,0,1,0,0,0,23.0,44.8,50.5
s2b-r01,1,A,s2b-r01-436,0,0,162,0,2,0,1,1,126.0,44.8,50.5
s2b-r01,1,A,s2b-r01-437,0,0,164,0,16,0,4,4,100.0,44.8,50.5
s2b-r01,1,A,s2b-r01-438,0,0,54,0,2,0,4,0,108.0,44.8,50.5
s2b-r01,1,A,s2b-r01-439,0,0,124,0,32,0,5,5,37.0,44.8,50.5
s2b-r01,1,A,s2b-r01-440,0,0,157,0,8,0,3,3,18.0,44.8,50.5
s2b-r01,1,A,s2b-r01-441,0,0,149,0,8,0,3,3,26.0,44.8,50.5
s2b-r01,1,A,s2b-r01-442,0,0,151,0,8,0,3,3,47.0,44.8,50.5
s2b-r01,1,A,s2b-r01-443,0,0,98,0,16,0,4,4,92.0,44.8,50.5
s2b-r01,1,A,s2b-r01-444,0,0,159,0,16,0,4,4,40.0,44.8,50.5
s2b-r01,1,A,s2b-r01-445,0,0,157,0,1,0,4,0,118.0,44.8,50.5
s2b-r01,1,A,s2b-r01-446,0,0,162,0,4,0,2,2,37.0,44.8,50.5
s2b-r01,1,A,s2b-r01-447,0,0,157,0,4,0,2,2,39.0,44.8,50.5
s2b-r01,1,A,s2b-r01-448,0,0,112,0,16,0,2,4,62.0,44.8,50.5
s2b-r01,1,A,s2b-r01-449,0,0,82,0,16,0,4,4,103.0,44.8,50.5
s2b-r01,1,A,s2b-r01-450,0,0,100,0,2,0,4,4,274.0,44.8,50.5
s2b-r01,1,A,s2b-r01-451,0,0,59,0,1,0,4,4,66.0,44.8,50.5
s2b-r01,1,A,s2b-r01-452,0,0,79,0,1,0,0,0,25.0,44.8,50.5
s2b-r01,1,A,s2b-r01-453,0,0,150,0,1,0,0,0,36.0,44.8,50.5
s2b-r01,1,A,s2b-r01-454,0,0,155,0,1,0,0,0,63.0,44.8,50.5
s2b-r01,1,A,s2b-r01-455,0,0,116,0,16,0,4,4,26.0,44.8,50.5
s2b-r01,1,A,s2b-r01-456,0,0,116,0,32,0,5,5,35.0,44.8,50.5
s2b-r01,1,A,s2b-r01-457,0,0,3,0,32,0,5,5,103.0,44.8,50.5
s2b-r01,1,A,s2b-r01-458,0,0,63,0,32,0,5,5,98.0,44.8,50.5
s2b-r01,1,A,s2b-r01-459,0,0,118,0,32,0,5,5,108.0,44.8,50.5
s2b-r01,1,A,s2b-r01-460,0,0,98,0,2,0,1,1,83.0,44.8,50.5
s2b-r01,1,A,s2b-r01-461,0,0,109,0,16,0,4,4,42.0,44.8,50.5
s2b-r01,1,A,s2b-r01-462,0,0,106,0,16,0,4,4,23.0,44.8,50.5
s2b-r01,1,A,s2b-r01-463,0,0,157,0,32,0,5,5,40.0,44.8,50.5
s2b-r01,1,A,s2b-r01-464,0,0,157,0,32,0,5,5,140.0,44.8,50.5
s2b-r01,1,A,s2b-r01-465,0,0,106,0,32,0,5,5,104.0,44.8,50.5
s2b-r01,1,A,s2b-r01-466,0,0,90,0,32,0,5,5,109.0,44.8,50.5
s2b-r02,1,B,s2b-r02-0,512,512,178,0,2,0,1,1,19.0,45.1,56.7
s2b-r02,1,B,s2b-r02-1,512,512,152,0,1,0,0,0,12.0,45.1,56.7
s2b-r02,1,B,s2b-r02-2,512,512,152,0,1,0,0,0,13.0,45.1,56.7
s2b-r02,1,B,s2b-r02-3,512,512,155,0,1,0,0,0,26.0,45.1,56.7
s2b-r02,1,B,s2b-r02-4,512,512,138,0,32,0,5,5,13.0,45.1,56.7
s2b-r02,1,B,s2b-r02-5,512,512,148,0,32,0,5,5,29.0,45.1,56.7
s2b-r02,1,B,s2b-r02-6,512,512,142,0,2,0,1,1,29.0,45.1,56.7
s2b-r02,1,B,s2b-r02-7,512,512,146,0,2,0,1,1,26.0,45.1,56.7
s2b-r02,1,B,s2b-r02-8,512,512,145,0,2,0,1,1,16.0,45.1,56.7
s2b-r02,1,B,s2b-r02-9,512,512,147,0,16,0,4,4,26.0,45.1,56.7
s2b-r02,1,B,s2b-r02-10,512,512,193,0,16,0,4,4,15.0,45.1,56.7
s2b-r02,1,B,s2b-r02-11,512,512,148,0,16,0,4,4,72.0,45.1,56.7
s2b-r02,1,B,s2b-r02-12,512,512,148,0,1,0,0,0,39.0,45.1,56.7
s2b-r02,1,B,s2b-r02-13,512,512,158,0,32,0,5,5,73.0,45.1,56.7
s2b-r02,1,B,s2b-r02-14,512,512,155,0,32,0,5,5,29.0,45.1,56.7
s2b-r02,1,B,s2b-r02-15,512,512,28,0,16,0,0,4,74.0,45.1,56.7
s2b-r02,1,B,s2b-r02-16,512,512,148,0,16,0,4,4,102.0,45.1,56.7
s2b-r02,1,B,s2b-r02-17,512,512,61,0,16,0,4,4,23.0,45.1,56.7
s2b-r02,1,B,s2b-r02-18,512,512,153,0,16,0,4,4,41.0,45.1,56.7
s2b-r02,1,B,s2b-r02-19,512,512,137,0,16,0,4,4,50.0,45.1,56.7
s2b-r02,1,B,s2b-r02-20,512,512,150,0,16,0,4,4,37.0,45.1,56.7
s2b-r02,1,B,s2b-r02-21,512,512,151,0,16,0,4,4,28.0,45.1,56.7
s2b-r02,1,B,s2b-r02-22,512,512,88,0,16,0,4,4,45.0,45.1,56.7
s2b-r02,1,B,s2b-r02-23,512,512,152,0,16,0,4,4,17.0,45.1,56.7
s2b-r02,1,B,s2b-r02-24,512,512,152,0,1,0,0,0,45.0,45.1,56.7
s2b-r02,1,B,s2b-r02-25,512,512,48,0,1,0,0,0,43.0,45.1,56.7
s2b-r02,1,B,s2b-r02-26,512,512,48,0,1,0,0,0,61.0,45.1,56.7
s2b-r02,1,B,s2b-r02-27,512,512,108,0,16,0,4,4,24.0,45.1,56.7
s2b-r02,1,B,s2b-r02-28,512,512,161,0,2,0,1,1,27.0,45.1,56.7
s2b-r02,1,B,s2b-r02-29,512,512,161,0,32,0,5,5,44.0,45.1,56.7
s2b-r02,1,B,s2b-r02-30,512,512,161,0,2,0,1,1,113.0,45.1,56.7
s2b-r02,1,B,s2b-r02-31,512,512,161,0,2,0,1,1,27.0,45.1,56.7
s2b-r02,1,B,s2b-r02-32,512,512,153,0,1,0,0,0,86.0,45.1,56.7
s2b-r02,1,B,s2b-r02-33,512,512,155,0,32,0,5,5,24.0,45.1,56.7
s2b-r02,1,B,s2b-r02-34,512,512,153,0,32,0,5,5,16.0,45.1,56.7
s2b-r02,1,B,s2b-r02-35,512,512,153,0,32,0,5,5,61.0,45.1,56.7
s2b-r02,1,B,s2b-r02-36,512,512,153,6,32,1,5,5,79.0,45.1,56.7
s2b-r02,1,B,s2b-r02-37,512,512,153,0,32,0,5,5,44.0,45.1,56.7
s2b-r02,1,B,s2b-r02-38,512,512,158,6,64,0,6,6,77.0,45.1,56.7
s2b-r02,1,B,s2b-r02-39,512,512,25,6,64,0,6,6,173.0,45.1,56.7
s2b-r02,1,B,s2b-r02-40,512,512,106,6,64,0,6,6,51.0,45.1,56.7
s2b-r02,1,B,s2b-r02-41,512,512,99,6,64,0,6,6,140.0,45.1,56.7
s2b-r02,1,B,s2b-r02-42,512,512,91,6,64,0,6,6,51.0,45.1,56.7
s2b-r02,1,B,s2b-r02-43,512,512,99,6,64,0,6,6,145.0,45.1,56.7
s2b-r02,1,B,s2b-r02-44,512,512,99,6,64,0,6,6,48.0,45.1,56.7
s2b-r02,1,B,s2b-r02-45,512,512,99,6,64,0,6,6,143.0,45.1,56.7
s2b-r02,1,B,s2b-r02-46,512,512,103,6,64,0,6,6,49.0,45.1,56.7
s2b-r02,1,B,s2b-r02-47,512,512,100,6,64,0,6,6,127.0,45.1,56.7
s2b-r02,1,B,s2b-r02-48,512,512,105,6,64,0,6,6,183.0,45.1,56.7
s2b-r02,1,B,s2b-r02-49,512,512,100,6,64,0,6,6,50.0,45.1,56.7
s2b-r02,1,B,s2b-r02-50,512,512,100,6,64,0,6,6,146.0,45.1,56.7
s2b-r02,1,B,s2b-r02-51,512,512,83,6,64,0,6,6,123.0,45.1,56.7
s2b-r02,1,B,s2b-r02-52,512,512,101,6,64,0,6,6,49.0,45.1,56.7
s2b-r02,1,B,s2b-r02-53,512,512,85,6,64,0,6,6,201.0,45.1,56.7
s2b-r02,1,B,s2b-r02-54,512,512,105,6,64,0,6,6,57.0,45.1,56.7
s2b-r02,1,B,s2b-r02-55,512,512,105,6,64,0,6,6,150.0,45.1,56.7
s2b-r02,1,B,s2b-r02-56,512,512,105,6,64,0,6,6,54.0,45.1,56.7
s2b-r02,1,B,s2b-r02-57,512,512,105,6,64,0,6,6,155.0,45.1,56.7
s2b-r02,1,B,s2b-r02-58,512,512,103,6,64,0,6,6,49.0,45.1,56.7
s2b-r02,1,B,s2b-r02-59,512,512,103,6,64,0,6,6,129.0,45.1,56.7
s2b-r02,1,B,s2b-r02-60,512,512,103,6,64,0,6,6,55.0,45.1,56.7
s2b-r02,1,B,s2b-r02-61,512,512,103,6,64,0,6,6,224.0,45.1,56.7
s2b-r02,1,B,s2b-r02-62,512,512,132,6,64,0,6,6,39.0,45.1,56.7
s2b-r02,1,B,s2b-r02-63,512,512,71,6,64,0,6,6,150.0,45.1,56.7
s2b-r02,1,B,s2b-r02-64,512,512,103,6,64,0,6,6,57.0,45.1,56.7
s2b-r02,1,B,s2b-r02-65,512,512,86,6,64,0,6,6,480.0,45.1,56.7
s2b-r02,1,B,s2b-r02-66,512,512,129,6,64,0,6,6,41.0,45.1,56.7
s2b-r02,1,B,s2b-r02-67,512,512,100,6,64,0,6,6,149.0,45.1,56.7
s2b-r02,1,B,s2b-r02-68,512,512,106,6,64,0,6,6,54.0,45.1,56.7
s2b-r02,1,B,s2b-r02-69,512,512,102,6,128,0,7,7,114.0,45.1,56.7
s2b-r02,1,B,s2b-r02-70,512,512,106,0,4,0,2,2,25.0,45.1,56.7
s2b-r02,1,B,s2b-r02-71,512,512,149,0,4,0,2,2,21.0,45.1,56.7
s2b-r02,1,B,s2b-r02-72,512,512,158,0,2,0,1,1,17.0,45.1,56.7
s2b-r02,1,B,s2b-r02-73,512,512,149,0,2,0,1,1,23.0,45.1,56.7
s2b-r02,1,B,s2b-r02-74,512,512,111,0,4,0,2,2,46.0,45.1,56.7
s2b-r02,1,B,s2b-r02-75,512,512,160,0,32,0,5,5,40.0,45.1,56.7
s2b-r02,1,B,s2b-r02-76,512,512,160,0,32,0,5,5,19.0,45.1,56.7
s2b-r02,1,B,s2b-r02-77,512,512,209,0,32,0,5,5,15.0,45.1,56.7
s2b-r02,1,B,s2b-r02-78,512,512,160,0,32,0,5,5,20.0,45.1,56.7
s2b-r02,1,B,s2b-r02-79,512,512,154,0,32,0,5,5,101.0,45.1,56.7
s2b-r02,1,B,s2b-r02-80,512,512,154,0,2,0,1,1,30.0,45.1,56.7
s2b-r02,1,B,s2b-r02-81,512,512,154,0,2,0,1,1,29.0,45.1,56.7
s2b-r02,1,B,s2b-r02-82,512,512,158,0,16,0,4,4,22.0,45.1,56.7
s2b-r02,1,B,s2b-r02-83,512,512,67,0,1,0,0,0,294.0,45.1,56.7
s2b-r02,1,B,s2b-r02-84,512,512,263,6,64,0,6,6,58.0,45.1,56.7
s2b-r02,1,B,s2b-r02-85,512,512,99,6,64,0,6,6,17.0,45.1,56.7
s2b-r02,1,B,s2b-r02-86,512,512,97,6,64,0,6,6,18.0,45.1,56.7
s2b-r02,1,B,s2b-r02-87,512,512,98,6,64,0,6,6,49.0,45.1,56.7
s2b-r02,1,B,s2b-r02-88,512,512,98,6,64,0,6,6,101.0,45.1,56.7
s2b-r02,1,B,s2b-r02-89,512,512,98,6,64,0,6,6,47.0,45.1,56.7
s2b-r02,1,B,s2b-r02-90,512,512,98,6,64,0,6,6,142.0,45.1,56.7
s2b-r02,1,B,s2b-r02-91,512,512,103,6,128,0,6,7,148.0,45.1,56.7
s2b-r02,1,B,s2b-r02-92,512,512,108,6,128,0,7,7,52.0,45.1,56.7
s2b-r02,1,B,s2b-r02-93,512,512,108,6,128,0,7,7,48.0,45.1,56.7
s2b-r02,1,B,s2b-r02-94,512,512,108,6,128,0,7,7,292.0,45.1,56.7
s2b-r02,1,B,s2b-r02-95,512,512,108,6,128,0,7,7,49.0,45.1,56.7
s2b-r02,1,B,s2b-r02-96,512,512,65,6,128,0,7,7,136.0,45.1,56.7
s2b-r02,1,B,s2b-r02-97,512,512,105,6,128,0,7,7,48.0,45.1,56.7
s2b-r02,1,B,s2b-r02-98,512,512,65,6,128,0,7,7,148.0,45.1,56.7
s2b-r02,1,B,s2b-r02-99,512,512,101,6,128,0,7,7,61.0,45.1,56.7
s2b-r02,1,B,s2b-r02-100,512,512,101,6,128,0,7,7,107.0,45.1,56.7
s2b-r02,1,B,s2b-r02-101,512,512,101,6,128,0,7,7,55.0,45.1,56.7
s2b-r02,1,B,s2b-r02-102,512,512,101,6,128,0,7,7,159.0,45.1,56.7
s2b-r02,1,B,s2b-r02-103,512,512,103,6,128,0,7,7,55.0,45.1,56.7
